workerid,rt,trial_type,name,responsetype,gender,num_objects,object,effect,actual_cause,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
3,12086,cause_effect_prior,Anthony,ci_high,M,15,rocks,burnt,<strong>Anthony threw  15 rocks  into a fire.</strong>,threw __ into a fire,10,F,6,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,12086,cause_effect_prior,Anthony,best_guess,M,15,rocks,burnt,<strong>Anthony threw  15 rocks  into a fire.</strong>,threw __ into a fire,0,F,6,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9535,cause_effect_prior,Linda,confidence,F,15,napkins,blew away,<strong>Linda left  15 napkins  on a table on a windy day.</strong>,left __ on a table on a windy day,1,F,7,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9535,cause_effect_prior,Linda,ci_low,F,15,napkins,blew away,<strong>Linda left  15 napkins  on a table on a windy day.</strong>,left __ on a table on a windy day,10,F,7,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9535,cause_effect_prior,Linda,ci_high,F,15,napkins,blew away,<strong>Linda left  15 napkins  on a table on a windy day.</strong>,left __ on a table on a windy day,15,F,7,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9535,cause_effect_prior,Linda,best_guess,F,15,napkins,blew away,<strong>Linda left  15 napkins  on a table on a windy day.</strong>,left __ on a table on a windy day,15,F,7,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9877,cause_effect_prior,Karen,confidence,F,15,poems,rhymed,<strong>Karen wrote  15 poems.</strong>,wrote __,0.83,M,8,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9877,cause_effect_prior,Karen,ci_low,F,15,poems,rhymed,<strong>Karen wrote  15 poems.</strong>,wrote __,5,M,8,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9877,cause_effect_prior,Karen,ci_high,F,15,poems,rhymed,<strong>Karen wrote  15 poems.</strong>,wrote __,15,M,8,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9877,cause_effect_prior,Karen,best_guess,F,15,poems,rhymed,<strong>Karen wrote  15 poems.</strong>,wrote __,12,M,8,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,31464,cause_effect_prior,Justin,confidence,M,15,cups,sank,<strong>Justin threw  15 cups  into a pool.</strong>,threw __ into a pool,0.62,F,9,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,31464,cause_effect_prior,Justin,ci_low,M,15,cups,sank,<strong>Justin threw  15 cups  into a pool.</strong>,threw __ into a pool,1,F,9,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,31464,cause_effect_prior,Justin,ci_high,M,15,cups,sank,<strong>Justin threw  15 cups  into a pool.</strong>,threw __ into a pool,15,F,9,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,31464,cause_effect_prior,Justin,best_guess,M,15,cups,sank,<strong>Justin threw  15 cups  into a pool.</strong>,threw __ into a pool,9,F,9,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9668,cause_effect_prior,Margaret,confidence,F,15,eggs,popped,<strong>Margaret poked  15 eggs  with a pin.</strong>,poked __ with a pin,0.67,F,10,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9668,cause_effect_prior,Margaret,ci_low,F,15,eggs,popped,<strong>Margaret poked  15 eggs  with a pin.</strong>,poked __ with a pin,10,F,10,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9668,cause_effect_prior,Margaret,ci_high,F,15,eggs,popped,<strong>Margaret poked  15 eggs  with a pin.</strong>,poked __ with a pin,15,F,10,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9668,cause_effect_prior,Margaret,best_guess,F,15,eggs,popped,<strong>Margaret poked  15 eggs  with a pin.</strong>,poked __ with a pin,15,F,10,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,13851,cause_effect_prior,Jonathan,confidence,M,15,strawberries,were green,<strong>Jonathan saw  15 strawberries.</strong>,saw __,0.92,M,11,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,13851,cause_effect_prior,Jonathan,ci_low,M,15,strawberries,were green,<strong>Jonathan saw  15 strawberries.</strong>,saw __,0,M,11,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,13851,cause_effect_prior,Jonathan,ci_high,M,15,strawberries,were green,<strong>Jonathan saw  15 strawberries.</strong>,saw __,15,M,11,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,13851,cause_effect_prior,Jonathan,best_guess,M,15,strawberries,were green,<strong>Jonathan saw  15 strawberries.</strong>,saw __,0,M,11,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9600,cause_effect_prior,Jerry,confidence,M,15,birthday cards,had the letter Z in them,<strong>Jerry wrote  15 birthday cards.</strong>,wrote __,0.52,F,12,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9600,cause_effect_prior,Jerry,ci_low,M,15,birthday cards,had the letter Z in them,<strong>Jerry wrote  15 birthday cards.</strong>,wrote __,1,F,12,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9600,cause_effect_prior,Jerry,ci_high,M,15,birthday cards,had the letter Z in them,<strong>Jerry wrote  15 birthday cards.</strong>,wrote __,15,F,12,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,9600,cause_effect_prior,Jerry,best_guess,M,15,birthday cards,had the letter Z in them,<strong>Jerry wrote  15 birthday cards.</strong>,wrote __,2,F,12,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,8909,cause_effect_prior,Jason,confidence,M,15,card towers,fell down,<strong>Jason punched  15 card towers.</strong>,punched __,1,M,13,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,8909,cause_effect_prior,Jason,ci_low,M,15,card towers,fell down,<strong>Jason punched  15 card towers.</strong>,punched __,10,M,13,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
3,8909,cause_effect_prior,Jason,ci_high,M,15,card towers,fell down,<strong>Jason punched  15 card towers.</strong>,punched __,15,M,13,English,2,Male,27,,Yes,2,Windows,630,1120,Firefox,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3CCZ6YKWR7IYHO8NNMXD3GTD9B095O,3,Submitted,Wed May 06 07:23:23 PDT 2015,Tue May 05 14:37:58 PDT 2015,Tue May 05 14:43:23 PDT 2015,,,,,,[],{},3.66865
